"feature","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"2210416O15Rik",16.5718934079345,3.84631105227068e-06,0.00144268888239146,0.126869542779695,0.999626031159817
"2300009A05Rik",119.818576082121,1.23502697608072e-06,0.00144266821465547,0.78084418610853,0.999626031159817
"2310001H17Rik",59.9974889432589,5.19851746820822e-06,0.00144266142163012,0.322348850111634,0.999626031159817
"2310002F09Rik",14.757284006381,-2.65636197914805e-06,0.00144268833018343,0.264569858338497,0.999626031159817
"2310002L09Rik",33.5299886746641,1.27574458727675e-06,0.00144269163813361,0.439077208630672,0.999626031159817
"2310009A05Rik",217.543348133862,1.51579981361119e-06,0.00144265195925399,0.787416385038963,0.999626031159817
"2310009B15Rik",365.848415773132,9.32158322747725e-06,0.00144256655408727,0.360030124014266,0.999626031159817
"2310010G23Rik",34.5219923143426,4.04150643521057e-06,0.00144267259238388,0.344837749809775,0.999626031159817
"2310010J17Rik",27.5534652277811,1.22866921490662e-06,0.00144267484585413,0.750238586801886,0.999626031159817
"2310011J03Rik",1498.57450166574,-1.09562240226501e-05,0.0014425455828508,0.204734890302009,0.999626031159817
"2310015A10Rik",289.135977752225,7.37108591862962e-06,0.00144258429667414,0.427507254422803,0.999626031159817
"2310020H05Rik",12.8191475017603,-1.49922577404509e-06,0.00144268798011632,0.51943608405568,0.999626031159817
"2310022A10Rik",1111.02201035609,1.8742132847002e-06,0.00144258977040576,0.831297451320258,0.999626031159817
"2310022B05Rik",8129.6526739119,1.29247875558879e-05,0.00144258061336606,0.933171771712649,0.999626031159817
"2310030G06Rik",155.357922971423,3.64573562405554e-06,0.00144261179340506,0.643139592462052,0.999626031159817
"2310033P09Rik",275.707414536425,1.72072081097877e-06,0.00144259385499098,0.303549720772157,0.999626031159817
"2310034G01Rik",8.68872974908668,-2.18439424911954e-06,0.00144269038584122,0.270848741555113,0.999626031159817
"2310035C23Rik",1549.75685459781,-1.7812330984753e-05,0.00144265060933628,0.17568162992347,0.999626031159817
"2310036O22Rik",5809.95351117459,-2.99526264833039e-06,0.00144254982861781,0.323731569335148,0.999626031159817
"2310039H08Rik",137.179796909099,1.62224494524435e-06,0.0014426409741779,0.796948233243702,0.999626031159817
"2310039L15Rik",8.68876873567236,1.87520859987911e-06,0.00144269101332713,0.309041537242603,0.999626031159817
"2310040G24Rik",5.36626467073728,2.27397038983255e-06,0.00144269236891941,0.157709736451499,0.999626031159817
"2310043L19Rik",48.1531066835416,1.90684552923863e-06,0.0014426799678333,0.57382127803369,0.999626031159817
"2310045N01Rik",880.968208058809,3.19923154819311e-06,0.001442648527647,0.588992562619035,0.999626031159817
"2310047M10Rik",569.879041778259,1.24918184688733e-05,0.00144261130432498,0.170661131343746,0.999626031159817
"2310057M21Rik",480.370523976863,-4.31682237166834e-06,0.00144255548320737,0.675779331747846,0.999626031159817
"2310061I04Rik",530.214336223782,7.51677555614473e-06,0.00144252595706325,0.516599430686479,0.999626031159817
"2310065F04Rik",15.9164957025826,1.71604972609528e-06,0.00144269045433552,0.375441747543582,0.999626031159817
"2310067B10Rik",1405.03811296983,0.000101321222231265,0.0014442839550608,0.123146524327639,0.999626031159817
"2410002F23Rik",1349.46876121458,5.57147077777749e-06,0.00144252892569541,0.328427071850713,0.999626031159817
"2410004B18Rik",592.177359892216,2.09249058866409e-05,0.00144248399350165,0.131712805882345,0.999626031159817
"2410006H16Rik",2524.7022097715,3.15356298735599e-06,0.0014426721883466,0.456206794270739,0.999626031159817
"2410012E07Rik",22.7578819411114,-2.3616385887179e-06,0.00144268518277539,0.39708624206106,0.999626031159817
"2410015M20Rik",1577.59097020993,2.93880957743127e-05,0.00144261169539581,0.0247295614407718,0.999626031159817
"2410016O06Rik",545.936903123941,1.14051936848113e-05,0.00144256591517967,0.255539920510846,0.999626031159817
"2410089E03Rik",2026.686110684,-1.28648517177665e-05,0.00144262224098631,0.132484107772631,0.999626031159817
"2410127L17Rik",520.916125749561,1.91414559336981e-06,0.00144261042580882,0.808102703499713,0.999626031159817
"2410131K14Rik",526.73866055702,2.13748098730291e-06,0.00144256522387126,0.826326193871699,0.999626031159817
"2500002B13Rik",129.45456633756,-2.84671556661284e-06,0.00144264945164328,0.623758298422479,0.999626031159817
"2500004C02Rik",38.8658147022515,5.16713173730177e-06,0.00144267403272067,0.23032082358157,0.999626031159817
"2510002D24Rik",167.080090351297,5.71000629574015e-06,0.00144262225482777,0.439290105578257,0.999626031159817
"2510009E07Rik",1593.92553898802,-3.7089846740443e-06,0.00144265061779435,0.51819857736363,0.999626031159817
"2510039O18Rik",3288.58688042804,-1.52027550534857e-07,0.00144245072056281,0.922767336646247,0.999626031159817
"2610001J05Rik",1639.67341499254,1.20644330164004e-05,0.00144256695950664,0.251766175781841,0.999626031159817
"2610002M06Rik",782.39575268299,-3.12126847354755e-06,0.0014426052808373,0.699824502693904,0.999626031159817
"2610005L07Rik",269.121129932263,5.533694175744e-06,0.00144267951891269,0.154611457458404,0.999626031159817
"2610008E11Rik",673.921410162138,1.04085658704931e-06,0.00144265845459533,0.841528049903962,0.999626031159817
"2610015P09Rik",249.658368591541,-3.84144847059411e-06,0.00144264864604945,0.517237065322195,0.999626031159817
"2610020C07Rik",13.7326446352039,-2.20936202398172e-06,0.00144268970167078,0.294283197049047,0.999626031159817
"2610020H08Rik",120.397812580149,1.61128347354943e-05,0.00144267405455444,0.985152669437646,0.999626031159817
"2610035D17Rik",18.4127571297145,-7.08761401579959e-07,0.00144268963073537,0.721972490837151,0.999626031159817
"2610044O15Rik8",236.594352576603,-1.26923136077763e-05,0.00144257428493865,0.952279922280623,0.999626031159817
"2610203C22Rik",8.79033783728134,8.41690991305346e-07,0.00144268967597648,0.315901655548762,0.999626031159817
