"feature","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Thsd7a",1271.9547401019,0.250756627103109,0.105464163659043,0.000544684225480876,0.209609275327128
"Aldh1a3",103.133898470044,-0.489281617040485,0.222487061487164,0.000721643605269196,0.216336040072283
"Aldh6a1",770.916839217064,0.221154648408973,0.0981863380280512,0.000745239002310801,0.216336040072283
"Aldoa",47126.212517175,-0.228701923239714,0.0995256250030833,0.000778489432822625,0.216336040072283
"Cox6b1",4229.75058604249,-0.155755732378175,0.0688082951781197,0.000724587061117867,0.216336040072283
"Dctn3",1398.42857920498,-0.147875979297002,0.0638360940349983,0.000754637837361121,0.216336040072283
"Ercc5",1051.79710503061,0.203301045974325,0.088646018521459,0.000700965647158502,0.216336040072283
"Hsdl1",617.408521937262,-0.223804082694753,0.100120738770837,0.00077068671702709,0.216336040072283
"Ophn1",838.039451926971,0.192148210009315,0.0851502593504225,0.000768564732239089,0.216336040072283
"Pkm",94624.6876734004,-0.178139405758038,0.0826564014537373,0.000790830365820692,0.216336040072283
"Slc8a1",1533.52844320878,0.337374276169537,0.151461875496834,0.000731590851802207,0.216336040072283
"Sprr1a",85.9879399299444,-0.00963795712278536,0.0266843484408182,0.000704328903170529,0.216336040072283
"Swi5",5183.42084213556,-0.126644145011828,0.0536317332378751,0.000730447887529933,0.216336040072283
"Tspyl5",207.227462954423,-0.289553815066863,0.126261611745218,0.000626882306263065,0.216336040072283
"AI467606",1468.98311103079,-0.174297524600242,0.0781132250167651,0.000823285910020752,0.220318468529466
"Cyp1b1",11983.3392665382,0.261723577270808,0.117997916250789,0.000880646413779009,0.222449667195971
"Emp3",3768.38671227758,-0.186021969268925,0.0869514608929617,0.000905134307977151,0.222449667195971
"Ldha",36939.7740305064,-0.306956755499324,0.144019974217355,0.000887696527258841,0.222449667195971
"Ltbp2",9672.96891700535,0.164271881254925,0.0738073507349148,0.000916465655765884,0.222449667195971
"Xpnpep1",4300.49941253161,-0.128343977864858,0.0567690734062227,0.000921603007879326,0.222449667195971
"Arhgdia",23289.968243691,-0.100447522599649,0.0423821577268588,0.000956599780264719,0.226456601828052
"Tcap",114.506149478791,-0.578974204044616,0.281202999671294,0.000977617061554694,0.227065396749779
"Carhsp1",6724.97208968799,-0.130945985798831,0.0607431762453875,0.0010690476060133,0.229496282980837
"Ccbe1",1218.33710379362,0.256359013851772,0.125762564338608,0.00112471145565241,0.229496282980837
"Cnp",983.489232250833,-0.157878544486847,0.0742685261603849,0.00108413126758328,0.229496282980837
"Crabp2",1429.26260795448,-0.414124402100077,0.208207260693514,0.00113722772232584,0.229496282980837
"Firre",743.462545904549,0.282000926945264,0.135222886694864,0.00100743543593404,0.229496282980837
"Higd1a",1539.09469735382,-0.352118255606573,0.173904361821554,0.00108631874763204,0.229496282980837
"Tnfrsf1b",4153.98115677764,0.126648048392448,0.0576353878187045,0.00109012641104154,0.229496282980837
"Tpi1",29683.5058750244,-0.296276543369602,0.146477286356506,0.00111115274294573,0.229496282980837
"Etv4",489.588142801092,-0.385786319433333,0.198576592808584,0.00124455852919803,0.239383054600433
"Rbl2",3645.15756734199,0.11046298665682,0.0504257600294822,0.00123025244486181,0.239383054600433
"Tubb2b",8847.22432960346,-0.18587047675626,0.0865203749268336,0.00123241504707705,0.239383054600433
"3300005D01Rik",769.26831727749,-0.224963660472592,0.115569672675914,0.00136879174351847,0.247791564157535
"Bdkrb1",241.042002011721,-0.365931497345906,0.192441844843072,0.00133696077418537,0.247791564157535
"Lppr3",323.93270297768,-0.0149488634077252,0.0310252008267784,0.00134709900240725,0.247791564157535
"Upp1",143.706859691664,-0.334531739981517,0.175374453104252,0.00136082910830553,0.247791564157535
"Cdk14",4232.68656199689,0.173309191373335,0.0871736135601997,0.00142616580889422,0.254436247934606
"Rras2",3573.50547555617,-0.130196126893811,0.0640383760180112,0.00148035759678449,0.260331457377388
"Adam23",917.760876328147,0.351457911611005,0.193838750125915,0.00162344905145211,0.277564691991325
